user_id,trigger_at,is_sent
2724,2027-07-30 08:45:00,FALSE
4696,2026-09-05 20:15:00,FALSE
3782,2026-03-08 09:15:00,TRUE
7848,2025-03-15 22:30:00,TRUE
7503,2027-04-25 07:15:00,FALSE
4165,2025-08-23 18:30:00,TRUE
2185,2026-05-14 13:15:00,TRUE
7083,2027-04-16 20:45:00,FALSE
8461,2026-03-04 08:15:00,TRUE
4293,2027-11-08 18:30:00,FALSE
5115,2025-08-13 14:45:00,TRUE
907,2025-03-21 20:00:00,TRUE
6128,2027-08-01 21:30:00,FALSE
9986,2027-02-19 20:00:00,FALSE
7093,2027-01-26 22:15:00,FALSE
3079,2027-10-27 17:30:00,FALSE
8321,2027-12-03 20:15:00,FALSE
8635,2027-12-06 20:15:00,FALSE
4240,2025-04-03 03:15:00,TRUE
1477,2025-07-08 14:45:00,TRUE
9042,2025-10-04 18:30:00,TRUE
8653,2025-10-24 15:45:00,TRUE
6684,2025-10-05 16:00:00,TRUE
756,2026-06-10 05:15:00,FALSE
9718,2026-03-17 22:45:00,TRUE
6550,2025-04-22 21:30:00,TRUE
2075,2025-10-08 03:15:00,TRUE
4068,2025-05-03 10:30:00,TRUE
5929,2025-07-26 00:00:00,TRUE
8479,2027-07-07 21:00:00,FALSE
1526,2027-04-18 11:45:00,FALSE
1071,2027-03-10 20:30:00,FALSE
5110,2027-06-20 11:00:00,FALSE
8177,2027-04-24 23:15:00,FALSE
5333,2027-09-18 12:00:00,FALSE
1465,2027-01-16 21:00:00,FALSE
9030,2026-10-27 11:15:00,FALSE
5304,2026-07-13 02:30:00,FALSE
7247,2027-05-21 11:00:00,FALSE
1086,2025-04-18 11:00:00,TRUE
8929,2026-10-07 20:15:00,FALSE
6868,2025-08-12 13:15:00,TRUE
2922,2026-08-21 15:30:00,FALSE
6678,2027-01-10 12:30:00,FALSE
4324,2026-10-25 07:45:00,FALSE
6419,2027-12-23 14:45:00,FALSE
2974,2025-04-24 16:00:00,TRUE
9805,2026-10-03 01:00:00,FALSE
4250,2027-06-10 05:45:00,FALSE
6755,2025-06-22 01:15:00,TRUE
5850,2025-07-03 02:30:00,TRUE
8920,2025-07-17 22:45:00,TRUE
7394,2025-07-06 02:15:00,TRUE
8140,2025-02-11 16:30:00,TRUE
3116,2026-08-30 22:00:00,FALSE
6874,2026-01-21 08:00:00,TRUE
7545,2027-09-04 19:00:00,FALSE
6504,2027-10-28 01:45:00,FALSE
199,2025-04-09 10:45:00,TRUE
5920,2025-11-27 11:15:00,TRUE
4859,2027-07-21 07:00:00,FALSE
5281,2026-08-21 12:15:00,FALSE
5004,2025-01-16 00:15:00,TRUE
2426,2027-02-04 17:30:00,FALSE
3830,2026-05-09 00:15:00,TRUE
6862,2026-09-23 01:45:00,FALSE
5994,2026-11-10 22:45:00,FALSE
1015,2025-04-26 22:30:00,TRUE
6321,2027-06-29 23:45:00,FALSE
634,2027-09-07 03:15:00,FALSE
1536,2026-04-18 18:30:00,TRUE
1777,2026-08-05 22:15:00,FALSE
8576,2026-12-19 20:45:00,FALSE
7945,2025-06-19 08:00:00,TRUE
9019,2026-04-18 15:15:00,TRUE
271,2025-10-04 09:00:00,TRUE
4348,2026-02-02 07:00:00,TRUE
576,2027-12-14 03:00:00,FALSE
8206,2026-12-07 00:15:00,FALSE
839,2027-05-14 08:45:00,FALSE
6698,2027-08-11 03:00:00,FALSE
5389,2027-03-08 03:45:00,FALSE
4304,2027-08-11 07:30:00,FALSE
7617,2027-11-05 00:15:00,FALSE
6510,2027-06-03 11:45:00,FALSE
8207,2026-08-07 13:30:00,FALSE
3560,2026-07-03 23:45:00,FALSE
172,2026-08-13 12:00:00,FALSE
3123,2027-10-09 05:15:00,FALSE
2887,2026-06-22 10:15:00,FALSE
9148,2025-12-27 22:30:00,TRUE
3992,2026-12-07 16:00:00,FALSE
9187,2027-05-14 02:30:00,FALSE
7939,2026-08-28 08:30:00,FALSE
1568,2027-08-15 23:00:00,FALSE
9815,2026-11-19 03:45:00,FALSE
1477,2026-06-02 06:00:00,FALSE
8056,2025-09-11 19:30:00,TRUE
1180,2025-03-19 07:30:00,TRUE
6085,2026-12-17 22:15:00,FALSE
8342,2026-03-17 09:45:00,TRUE
2651,2026-08-31 17:30:00,FALSE
3627,2026-03-17 05:45:00,TRUE
3354,2026-07-04 22:15:00,FALSE
1461,2025-10-12 06:00:00,TRUE
1470,2025-12-26 19:45:00,TRUE
4606,2026-11-03 20:45:00,FALSE
3616,2026-01-09 21:30:00,TRUE
2942,2026-08-27 02:30:00,FALSE
2804,2026-05-07 04:30:00,TRUE
1265,2027-06-28 11:00:00,FALSE
9110,2027-07-16 16:30:00,FALSE
6224,2025-02-22 09:00:00,TRUE
4243,2025-08-23 00:30:00,TRUE
9161,2027-02-13 15:00:00,FALSE
275,2025-09-28 07:15:00,TRUE
9590,2027-08-25 00:15:00,FALSE
7873,2025-11-29 04:30:00,TRUE
5504,2025-04-19 02:45:00,TRUE
1582,2025-06-02 14:00:00,TRUE
9250,2025-06-10 08:00:00,TRUE
6520,2026-06-09 14:15:00,FALSE
7542,2025-12-07 18:30:00,TRUE
1311,2025-03-30 08:45:00,TRUE
7087,2025-10-15 06:30:00,TRUE
4628,2027-05-15 16:30:00,FALSE
7436,2027-11-11 21:00:00,FALSE
3838,2026-03-05 14:15:00,TRUE
9969,2025-08-30 04:15:00,TRUE
5553,2025-12-06 00:30:00,TRUE
3248,2026-06-23 12:45:00,FALSE
8902,2026-05-01 00:15:00,TRUE
8450,2027-12-26 21:15:00,FALSE
6384,2026-02-27 19:45:00,TRUE
5882,2025-08-11 03:15:00,TRUE
7942,2026-05-05 09:15:00,TRUE
518,2026-05-04 01:00:00,TRUE
7844,2026-06-29 04:00:00,FALSE
3940,2027-01-22 02:00:00,FALSE
431,2026-02-14 00:00:00,TRUE
4306,2027-06-01 14:15:00,FALSE
3593,2026-04-21 07:00:00,TRUE
3276,2026-04-08 01:15:00,TRUE
7590,2026-01-07 10:45:00,TRUE
3900,2025-05-02 04:15:00,TRUE
4959,2026-06-12 16:30:00,FALSE
7513,2025-02-26 22:00:00,TRUE
7388,2026-02-12 01:00:00,TRUE
9888,2025-06-01 22:30:00,TRUE
843,2025-07-04 20:00:00,TRUE
7982,2025-09-24 06:45:00,TRUE
6124,2026-08-25 14:15:00,FALSE
9933,2026-08-16 17:45:00,FALSE
9245,2026-09-06 11:00:00,FALSE
344,2026-04-16 14:15:00,TRUE
2442,2025-06-02 21:00:00,TRUE
3306,2025-07-07 07:00:00,TRUE
2716,2027-06-13 02:00:00,FALSE
9692,2027-06-14 02:45:00,FALSE
7667,2026-04-03 00:00:00,TRUE
8271,2026-10-27 18:30:00,FALSE
3581,2026-07-10 07:15:00,FALSE
6626,2026-05-19 19:00:00,FALSE
7056,2027-09-05 01:45:00,FALSE
353,2025-06-15 17:30:00,TRUE
8171,2025-01-24 21:45:00,TRUE
9318,2027-09-29 17:45:00,FALSE
5238,2026-04-30 17:45:00,TRUE
7457,2027-03-02 13:45:00,FALSE
1464,2027-02-28 19:15:00,FALSE
8247,2027-07-03 05:15:00,FALSE
698,2027-11-10 22:00:00,FALSE
8266,2026-08-07 07:00:00,FALSE
2633,2027-08-08 20:30:00,FALSE
886,2025-11-20 13:00:00,TRUE
9939,2027-07-16 08:00:00,FALSE
5793,2025-01-07 15:15:00,TRUE
6502,2026-06-16 09:45:00,FALSE
2842,2027-07-26 02:45:00,FALSE
7067,2026-10-07 13:30:00,FALSE
1212,2027-11-19 09:15:00,FALSE
1218,2026-01-11 21:30:00,TRUE
3810,2026-11-07 05:45:00,FALSE
4435,2025-12-12 17:15:00,TRUE
3535,2025-05-06 21:30:00,TRUE
5819,2026-06-28 05:15:00,FALSE
9659,2025-05-13 12:15:00,TRUE
1110,2027-05-11 01:00:00,FALSE
1300,2026-02-07 01:00:00,TRUE
2085,2026-01-02 13:15:00,TRUE
4613,2025-01-03 17:45:00,TRUE
1180,2025-02-08 13:45:00,TRUE
9172,2026-01-08 15:45:00,TRUE
1070,2025-08-11 08:45:00,TRUE
2050,2025-07-31 05:15:00,TRUE
1344,2026-07-14 03:15:00,FALSE
2280,2026-01-13 22:30:00,TRUE
6756,2026-11-14 01:45:00,FALSE
6178,2025-07-09 00:00:00,TRUE
8778,2026-11-03 03:00:00,FALSE
4288,2027-11-18 13:30:00,FALSE
6792,2025-03-05 11:00:00,TRUE
2213,2027-01-11 19:30:00,FALSE
3825,2027-09-18 20:30:00,FALSE
501,2027-12-25 19:30:00,FALSE
4410,2026-12-26 18:30:00,FALSE
7584,2026-07-11 02:00:00,FALSE
2003,2026-07-07 02:45:00,FALSE
228,2025-02-13 22:45:00,TRUE
6797,2027-06-23 19:15:00,FALSE
9473,2026-08-19 13:30:00,FALSE
7018,2026-11-17 09:00:00,FALSE
1711,2027-07-24 20:45:00,FALSE
4411,2027-12-12 22:00:00,FALSE
9495,2026-04-26 13:30:00,TRUE
3818,2026-12-18 03:30:00,FALSE
8063,2027-09-16 08:00:00,FALSE
6313,2025-09-08 03:15:00,TRUE
4693,2026-11-07 07:15:00,FALSE
3431,2025-07-20 16:45:00,TRUE
851,2025-08-05 21:45:00,TRUE
5652,2027-06-20 17:45:00,FALSE
163,2026-05-13 00:30:00,TRUE
9394,2026-12-31 06:45:00,FALSE
9511,2025-07-30 13:00:00,TRUE
9357,2027-11-02 10:15:00,FALSE
9542,2027-05-16 23:00:00,FALSE
4806,2026-11-14 22:30:00,FALSE
4020,2026-03-19 10:00:00,TRUE
2227,2026-01-21 06:45:00,TRUE
3524,2027-07-17 06:30:00,FALSE
5263,2026-02-28 13:15:00,TRUE
9044,2027-12-05 12:45:00,FALSE
428,2025-10-14 21:00:00,TRUE
4825,2025-03-10 08:45:00,TRUE
8849,2026-09-12 16:45:00,FALSE
2933,2026-05-29 07:45:00,FALSE
4269,2025-01-30 14:45:00,TRUE
2835,2025-10-08 15:00:00,TRUE
9976,2025-12-16 11:15:00,TRUE
5653,2026-07-31 09:00:00,FALSE
7615,2026-05-31 08:30:00,FALSE
4346,2025-01-03 21:15:00,TRUE
2609,2027-08-26 13:30:00,FALSE
8304,2026-08-16 21:45:00,FALSE
351,2025-02-05 12:00:00,TRUE
9922,2027-09-01 05:15:00,FALSE
4474,2025-03-09 10:30:00,TRUE
1470,2027-09-11 14:45:00,FALSE
9461,2026-10-26 14:15:00,FALSE
1405,2026-03-11 20:00:00,TRUE
6753,2026-05-23 18:45:00,FALSE
9598,2026-10-07 16:00:00,FALSE
4815,2025-07-12 11:45:00,TRUE
5878,2026-01-10 08:00:00,TRUE
7695,2026-03-18 22:00:00,TRUE
1273,2025-01-26 23:15:00,TRUE
1129,2025-06-05 12:15:00,TRUE
8065,2026-07-18 01:30:00,FALSE
2828,2027-06-25 18:45:00,FALSE
1267,2025-01-09 21:15:00,TRUE
1660,2026-12-06 22:15:00,FALSE
1638,2025-10-29 03:45:00,TRUE
2157,2026-09-02 02:45:00,FALSE
1360,2027-03-01 16:30:00,FALSE
811,2026-10-01 16:30:00,FALSE
8943,2025-07-13 07:15:00,TRUE
4849,2025-01-11 18:30:00,TRUE
7782,2026-02-26 16:45:00,TRUE
8525,2026-01-15 05:30:00,TRUE
8436,2027-10-17 07:15:00,FALSE
7228,2025-05-02 19:00:00,TRUE
2833,2027-10-15 06:15:00,FALSE
5665,2025-10-11 18:30:00,TRUE
863,2027-09-19 16:00:00,FALSE
4080,2026-11-12 01:45:00,FALSE
399,2027-08-10 18:30:00,FALSE
8611,2026-03-28 08:45:00,TRUE
9274,2027-03-16 10:45:00,FALSE
632,2027-11-18 20:15:00,FALSE
1055,2025-11-02 15:30:00,TRUE
3607,2025-03-02 12:00:00,TRUE
924,2026-10-14 20:00:00,FALSE
7998,2026-02-24 04:30:00,TRUE
1931,2025-03-30 20:45:00,TRUE
8695,2025-11-26 05:00:00,TRUE
1024,2027-09-21 09:15:00,FALSE
5235,2026-11-21 10:45:00,FALSE
1039,2027-08-12 18:00:00,FALSE
3575,2026-07-06 22:00:00,FALSE
5888,2027-04-14 23:45:00,FALSE
1186,2026-09-02 02:00:00,FALSE
8335,2027-01-18 01:45:00,FALSE
838,2026-08-15 03:30:00,FALSE
6995,2025-09-19 10:00:00,TRUE
9038,2027-02-15 03:45:00,FALSE
6314,2026-11-27 07:15:00,FALSE
1975,2026-06-13 14:00:00,FALSE
6930,2026-02-27 18:15:00,TRUE
1253,2026-05-21 02:15:00,FALSE
2154,2025-06-12 02:00:00,TRUE
4327,2027-09-12 22:00:00,FALSE
8467,2025-01-12 12:00:00,TRUE
3470,2025-10-25 06:30:00,TRUE
6582,2026-04-04 12:00:00,TRUE
6281,2026-06-18 22:30:00,FALSE
4435,2027-10-04 00:45:00,FALSE
2322,2026-06-11 08:30:00,FALSE
4448,2027-07-09 20:00:00,FALSE
7206,2027-11-09 22:15:00,FALSE
5683,2025-01-09 23:00:00,TRUE
5409,2026-01-25 22:15:00,TRUE
1311,2025-02-09 04:30:00,TRUE
5248,2027-03-18 03:15:00,FALSE
5593,2026-08-23 07:15:00,FALSE
7541,2026-07-17 14:45:00,FALSE
9422,2027-09-06 08:45:00,FALSE
6500,2025-01-12 18:30:00,TRUE
1194,2026-06-22 20:30:00,FALSE
7756,2027-07-17 20:45:00,FALSE
8363,2025-06-18 11:30:00,TRUE
8131,2026-08-09 23:30:00,FALSE
3423,2026-11-21 12:15:00,FALSE
8008,2027-04-24 08:15:00,FALSE
3875,2026-09-28 12:45:00,FALSE
1102,2025-09-12 01:30:00,TRUE
6716,2025-05-05 13:45:00,TRUE
2055,2026-01-13 18:15:00,TRUE
2409,2026-02-10 11:00:00,TRUE
8589,2026-05-12 00:30:00,TRUE
5757,2025-08-20 12:15:00,TRUE
9343,2025-10-01 00:45:00,TRUE
9705,2025-12-16 10:45:00,TRUE
991,2025-06-14 23:00:00,TRUE
6895,2027-07-16 10:15:00,FALSE
8440,2026-03-09 22:45:00,TRUE
9193,2027-11-18 12:15:00,FALSE
2137,2027-08-23 14:15:00,FALSE
6346,2027-08-15 23:30:00,FALSE
1653,2027-04-16 19:00:00,FALSE
6990,2026-04-15 04:30:00,TRUE
7686,2027-10-24 12:30:00,FALSE
4991,2026-05-03 21:30:00,TRUE
7066,2027-11-16 11:15:00,FALSE
1905,2027-02-11 14:00:00,FALSE
4145,2027-12-27 14:30:00,FALSE
1628,2026-07-14 14:15:00,FALSE
1049,2026-01-14 13:00:00,TRUE
2584,2026-03-27 16:45:00,TRUE
3028,2026-09-02 04:45:00,FALSE
9410,2027-10-04 19:00:00,FALSE
5574,2026-02-24 22:30:00,TRUE
1828,2026-05-28 06:45:00,FALSE
1793,2026-10-05 14:00:00,FALSE
7131,2027-06-02 04:15:00,FALSE
9758,2027-07-31 12:00:00,FALSE
35,2025-01-20 21:00:00,TRUE
1115,2026-04-16 13:45:00,TRUE
2088,2025-09-25 22:15:00,TRUE
9007,2027-11-04 19:15:00,FALSE
3155,2027-07-08 05:30:00,FALSE
5768,2025-03-09 22:15:00,TRUE
2079,2025-08-19 08:15:00,TRUE
8240,2025-07-01 06:30:00,TRUE
5415,2025-05-03 00:30:00,TRUE
2122,2025-06-04 11:30:00,TRUE
6158,2027-12-11 08:45:00,FALSE
7625,2027-02-14 08:30:00,FALSE
7928,2026-11-06 07:30:00,FALSE
4972,2027-08-26 09:00:00,FALSE
3405,2027-10-22 07:30:00,FALSE
8493,2025-01-10 16:00:00,TRUE
4322,2027-08-30 00:00:00,FALSE
9383,2027-08-10 05:30:00,FALSE
8100,2026-08-01 17:15:00,FALSE
807,2026-03-03 20:45:00,TRUE
8391,2025-07-07 03:45:00,TRUE
7053,2025-12-10 22:00:00,TRUE
8376,2027-01-30 07:00:00,FALSE
6175,2027-01-07 22:15:00,FALSE
9375,2027-06-17 14:45:00,FALSE
2468,2027-09-27 17:15:00,FALSE
2077,2026-03-24 18:15:00,TRUE
5697,2026-08-06 05:00:00,FALSE
8159,2027-06-04 09:00:00,FALSE
154,2025-09-26 10:30:00,TRUE
7527,2026-06-07 01:15:00,FALSE
9380,2026-05-02 02:00:00,TRUE
942,2027-08-17 09:15:00,FALSE
2060,2026-06-02 01:30:00,FALSE
2270,2027-06-14 07:45:00,FALSE
9432,2025-07-10 01:45:00,TRUE
6691,2027-05-25 16:15:00,FALSE
4696,2027-12-18 03:45:00,FALSE
436,2026-12-28 17:00:00,FALSE
9731,2027-07-11 14:45:00,FALSE
8701,2027-08-16 18:15:00,FALSE
6368,2026-09-06 02:15:00,FALSE
3902,2027-01-27 06:15:00,FALSE
8414,2025-03-06 06:45:00,TRUE
6622,2026-10-02 23:15:00,FALSE
2874,2026-11-28 18:45:00,FALSE
1944,2027-06-17 08:15:00,FALSE
9240,2025-05-14 03:30:00,TRUE
6604,2026-03-10 14:00:00,TRUE
557,2026-12-29 00:15:00,FALSE
4908,2026-03-14 03:30:00,TRUE
7805,2026-03-02 08:00:00,TRUE
6159,2025-11-05 10:00:00,TRUE
2219,2027-06-06 06:45:00,FALSE
4427,2027-09-15 04:00:00,FALSE
7817,2026-04-08 03:00:00,TRUE
1057,2026-09-24 12:15:00,FALSE
1416,2025-02-03 10:00:00,TRUE
9082,2026-06-08 06:30:00,FALSE
1002,2025-04-30 06:45:00,TRUE
5461,2025-05-03 19:00:00,TRUE
1467,2027-11-04 18:45:00,FALSE
3989,2026-09-22 00:00:00,FALSE
1549,2026-11-14 08:45:00,FALSE
3125,2026-05-23 20:45:00,FALSE
5989,2027-01-10 15:30:00,FALSE
8793,2025-04-06 14:15:00,TRUE
5367,2027-11-25 17:45:00,FALSE
4671,2026-09-18 11:45:00,FALSE
9315,2025-11-05 04:30:00,TRUE
706,2025-11-25 18:45:00,TRUE
6268,2027-06-06 17:30:00,FALSE
9658,2026-02-25 21:00:00,TRUE
5094,2027-12-26 01:45:00,FALSE
2391,2026-10-05 03:00:00,FALSE
3372,2027-06-28 10:15:00,FALSE
3,2027-11-16 21:00:00,FALSE
4017,2025-03-19 00:00:00,TRUE
3198,2026-07-29 18:45:00,FALSE
3828,2027-03-08 21:15:00,FALSE
341,2025-02-24 23:00:00,TRUE
7765,2026-03-08 01:45:00,TRUE
4388,2027-10-20 17:00:00,FALSE
7415,2026-01-09 11:00:00,TRUE
1629,2025-10-09 02:00:00,TRUE
2457,2027-12-03 13:15:00,FALSE
5861,2027-11-11 01:15:00,FALSE
904,2027-02-17 23:30:00,FALSE
1077,2026-09-16 06:15:00,FALSE
3142,2027-03-05 21:00:00,FALSE
500,2025-07-08 07:00:00,TRUE
4228,2026-09-06 15:45:00,FALSE
1491,2027-05-19 13:45:00,FALSE
6399,2026-02-08 07:45:00,TRUE
6255,2025-07-31 12:00:00,TRUE
8217,2027-01-25 14:00:00,FALSE
6326,2027-09-22 07:45:00,FALSE
4256,2025-07-27 23:45:00,TRUE
8655,2027-04-12 21:00:00,FALSE
391,2027-07-28 18:15:00,FALSE
7509,2026-07-04 02:00:00,FALSE
3272,2025-12-02 07:15:00,TRUE
8667,2027-09-20 23:00:00,FALSE
770,2026-06-04 11:30:00,FALSE
3655,2025-11-25 22:00:00,TRUE
6634,2025-06-30 09:30:00,TRUE
9548,2026-10-10 14:45:00,FALSE
3252,2027-10-25 19:15:00,FALSE
1667,2025-09-20 03:15:00,TRUE
6712,2025-05-22 23:00:00,TRUE
1318,2026-08-04 02:00:00,FALSE
4892,2026-11-12 02:45:00,FALSE
561,2026-12-30 12:30:00,FALSE
72,2026-02-04 02:45:00,TRUE
9421,2025-05-04 05:30:00,TRUE
9190,2025-06-21 03:30:00,TRUE
5058,2025-12-02 17:30:00,TRUE
4690,2027-04-25 20:00:00,FALSE
5092,2027-02-21 00:00:00,FALSE
3993,2025-11-27 02:15:00,TRUE
5676,2025-11-22 18:00:00,TRUE
5927,2026-08-10 16:00:00,FALSE
8166,2025-02-08 02:00:00,TRUE
6842,2025-10-29 22:15:00,TRUE
3674,2025-05-21 11:15:00,TRUE
3660,2025-03-03 03:45:00,TRUE
4947,2025-01-21 17:15:00,TRUE
996,2026-05-25 19:00:00,FALSE
5807,2025-05-20 06:30:00,TRUE
2543,2025-06-25 02:30:00,TRUE
5430,2026-11-06 03:15:00,FALSE
3687,2025-08-24 11:15:00,TRUE
5305,2025-04-26 09:30:00,TRUE
4724,2025-02-14 21:00:00,TRUE
1928,2026-10-24 10:00:00,FALSE
2223,2026-02-18 01:30:00,TRUE
42,2026-10-05 22:00:00,FALSE
4821,2026-11-25 19:15:00,FALSE
6081,2027-10-07 19:45:00,FALSE
4308,2026-09-08 00:00:00,FALSE
2114,2025-03-23 12:00:00,TRUE
8913,2026-03-16 11:15:00,TRUE
7699,2025-08-02 06:45:00,TRUE
7655,2027-05-31 08:00:00,FALSE
8497,2027-10-13 00:30:00,FALSE
784,2027-06-12 12:30:00,FALSE
449,2025-02-15 10:30:00,TRUE
6425,2027-10-27 19:00:00,FALSE
613,2027-06-19 16:30:00,FALSE
2643,2026-07-07 02:30:00,FALSE
7049,2025-11-13 14:15:00,TRUE
4172,2027-02-20 21:00:00,FALSE
2515,2025-05-02 06:00:00,TRUE
9008,2027-04-15 11:45:00,FALSE
9525,2025-10-17 01:45:00,TRUE
3166,2026-03-27 14:30:00,TRUE
617,2027-07-06 14:00:00,FALSE
1257,2025-11-25 02:45:00,TRUE
6534,2026-02-07 08:00:00,TRUE
4301,2025-12-04 16:00:00,TRUE
6696,2026-05-03 19:15:00,TRUE
9377,2027-10-23 17:15:00,FALSE
8642,2025-12-26 16:45:00,TRUE
8133,2027-01-18 16:45:00,FALSE
720,2025-04-15 16:45:00,TRUE
3100,2027-03-09 03:45:00,FALSE
1444,2026-09-22 19:15:00,FALSE
9080,2027-12-21 07:45:00,FALSE
2688,2025-04-13 13:00:00,TRUE
8825,2027-01-17 21:45:00,FALSE
7808,2027-01-04 13:00:00,FALSE
2820,2026-05-29 13:30:00,FALSE
9231,2027-10-30 11:30:00,FALSE
57,2027-08-31 04:00:00,FALSE
4046,2025-12-23 05:15:00,TRUE
1825,2026-01-22 05:45:00,TRUE
6706,2027-01-18 06:00:00,FALSE
471,2027-08-04 21:30:00,FALSE
7313,2027-02-12 04:30:00,FALSE
4786,2025-11-04 12:00:00,TRUE
5623,2027-09-29 18:30:00,FALSE
3980,2025-02-14 01:15:00,TRUE
7005,2026-12-27 11:15:00,FALSE
5278,2026-12-10 16:00:00,FALSE
7532,2027-12-19 14:30:00,FALSE
2466,2027-08-16 13:00:00,FALSE
8446,2025-12-05 05:00:00,TRUE
9007,2026-09-29 01:30:00,FALSE
366,2027-09-06 23:45:00,FALSE
3340,2027-08-10 06:30:00,FALSE
1792,2027-02-02 12:15:00,FALSE
584,2026-08-26 21:30:00,FALSE
9547,2026-06-21 00:30:00,FALSE
3276,2027-12-20 19:45:00,FALSE
6908,2025-01-22 12:00:00,TRUE
498,2027-01-20 18:00:00,FALSE
5696,2026-10-09 08:00:00,FALSE
4571,2025-12-05 22:00:00,TRUE
8047,2026-03-27 15:30:00,TRUE
3938,2027-11-24 08:15:00,FALSE
3734,2027-08-18 01:45:00,FALSE
3110,2027-03-30 15:00:00,FALSE
5737,2026-09-30 07:45:00,FALSE
8680,2025-07-01 14:30:00,TRUE
9937,2025-04-24 23:45:00,TRUE
5401,2027-12-24 13:15:00,FALSE
8218,2025-08-16 08:45:00,TRUE
1820,2026-05-12 06:15:00,TRUE
8802,2025-10-06 21:45:00,TRUE
5367,2025-07-14 20:30:00,TRUE
9229,2027-09-17 09:30:00,FALSE
5077,2026-10-06 15:15:00,FALSE
6854,2026-09-07 19:15:00,FALSE
4627,2025-04-11 10:45:00,TRUE
4744,2027-04-30 03:45:00,FALSE
4175,2027-09-26 12:00:00,FALSE
9720,2025-02-03 18:45:00,TRUE
4848,2027-10-27 16:45:00,FALSE
7992,2027-04-02 17:45:00,FALSE
1925,2025-12-25 21:30:00,TRUE
7149,2025-07-12 20:00:00,TRUE
1857,2026-06-30 12:15:00,FALSE
1782,2026-07-11 06:15:00,FALSE
2224,2025-08-13 14:15:00,TRUE
7231,2027-04-24 17:15:00,FALSE
1405,2026-08-31 11:00:00,FALSE
6427,2027-12-05 12:30:00,FALSE
3069,2027-04-29 17:00:00,FALSE
4142,2026-06-25 04:00:00,FALSE
8293,2025-04-04 01:30:00,TRUE
4907,2027-01-04 16:15:00,FALSE
1992,2025-06-04 06:45:00,TRUE
8681,2027-03-26 17:30:00,FALSE
355,2025-02-01 03:45:00,TRUE
2789,2025-05-31 03:15:00,TRUE
8550,2025-01-29 00:45:00,TRUE
7030,2026-04-16 14:00:00,TRUE
9228,2025-04-01 19:00:00,TRUE
4618,2026-03-18 07:00:00,TRUE
6201,2026-11-28 05:15:00,FALSE
3318,2027-07-13 10:30:00,FALSE
7092,2025-06-29 20:45:00,TRUE
5723,2027-06-17 21:15:00,FALSE
8334,2027-06-14 16:45:00,FALSE
7168,2025-12-09 14:15:00,TRUE
34,2027-05-30 00:00:00,FALSE
3201,2025-11-05 17:15:00,TRUE
2513,2027-09-21 07:45:00,FALSE
8924,2027-08-07 15:30:00,FALSE
1247,2026-12-10 11:30:00,FALSE
7027,2025-08-10 12:45:00,TRUE
8674,2025-08-08 11:15:00,TRUE
6153,2025-05-10 13:30:00,TRUE
4222,2027-04-14 21:15:00,FALSE
442,2026-10-24 20:00:00,FALSE
6255,2025-08-23 20:45:00,TRUE
5503,2026-07-03 21:15:00,FALSE
7378,2025-09-12 12:00:00,TRUE
8423,2026-07-18 02:00:00,FALSE
9146,2026-01-09 11:00:00,TRUE
4065,2027-07-07 16:45:00,FALSE
4247,2027-01-13 16:45:00,FALSE
3319,2026-02-18 02:30:00,TRUE
7061,2027-06-09 09:15:00,FALSE
2880,2027-12-07 19:00:00,FALSE
116,2025-10-24 20:30:00,TRUE
8304,2026-02-16 01:30:00,TRUE
6773,2025-09-28 13:45:00,TRUE
7348,2026-09-27 23:00:00,FALSE
7354,2027-06-12 12:00:00,FALSE
1080,2025-12-30 17:30:00,TRUE
4103,2027-06-01 11:15:00,FALSE
3130,2027-01-10 18:30:00,FALSE
80,2026-04-25 07:15:00,TRUE
4952,2025-09-25 11:00:00,TRUE
8893,2025-03-17 15:45:00,TRUE
1484,2025-03-30 13:00:00,TRUE
4992,2026-10-02 06:45:00,FALSE
7100,2027-11-18 23:15:00,FALSE
3687,2025-01-26 18:15:00,TRUE
4578,2026-01-28 09:30:00,TRUE
143,2025-03-18 15:00:00,TRUE
8680,2027-03-02 13:45:00,FALSE
1197,2026-10-09 04:45:00,FALSE
3786,2026-09-14 16:00:00,FALSE
5566,2026-09-24 21:30:00,FALSE
9212,2026-04-08 23:30:00,TRUE
985,2026-03-17 22:45:00,TRUE
8246,2027-04-19 00:45:00,FALSE
4392,2027-09-28 08:15:00,FALSE
6911,2026-09-20 08:45:00,FALSE
1814,2025-05-15 14:45:00,TRUE
3342,2025-03-19 16:45:00,TRUE
2948,2027-11-15 20:00:00,FALSE
236,2026-02-18 20:30:00,TRUE
902,2027-12-18 03:00:00,FALSE
858,2025-05-20 12:15:00,TRUE
6175,2025-05-07 01:30:00,TRUE
8527,2025-04-11 09:00:00,TRUE
386,2025-12-08 06:00:00,TRUE
4175,2027-09-14 06:30:00,FALSE
4207,2027-06-12 19:00:00,FALSE
2863,2025-03-06 06:00:00,TRUE
3792,2025-02-22 08:00:00,TRUE
1151,2026-02-27 11:45:00,TRUE
7617,2025-09-07 15:30:00,TRUE
1594,2025-10-03 08:15:00,TRUE
6205,2025-03-21 06:00:00,TRUE
9447,2027-05-13 23:00:00,FALSE
350,2025-10-23 06:30:00,TRUE
2654,2027-10-16 05:45:00,FALSE
5121,2026-11-14 04:30:00,FALSE
3992,2027-05-22 12:15:00,FALSE
